PlotViewID,PlotCode,AGB,AGWP,Mort,Lat,Long,Area,Altitude,FirstCens,LastCens,MonitorLength,Midpoint,Continent,VPD,VPDmax,Srad,Srad.cv,MTWM,Alt.WC,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,Min.temp,Max.temp,WarmMin,CloudSD,Cloud,Warm.rate,Warm.rate2,mcwd,ndry1,ndry2,wind,wind.max,CEC,Sand,Clay,pH,Rock.depth,Rhoriz.prob,MEM1,MEM2,MEM3,MEM4,MEM5,MEM6,MEM7,MEM8,AGBChv_NoHt,AGWPChv_NoHt
2228,EBB-05,382.5429665,5.325459258,5.085278736,-14.76,-66.34,1,210,1994.496,1996.497,2.001,1995.4965,SA,0.789713216,1.080506305,14801,0.07867838,27.11000076,192,25.66833352,10.3166666,71.14941549,156.5949504,32.31000153,17.80999962,14.50000191,26.82666698,23.45999987,27.04333384,23.45999987,1829,284,43,61.14765727,819,148,554,148,20.51000022,30.82666683,22.11000076,14.08,64.02,-0.006515753,-0.007332506,-184,7,5,2.541666687,2.900000095,10.75,33.33333333,28.25,53.25,30.2,3,-1.022702982,-0.314252414,-0.037187781,0.014636429,-0.012631502,-0.005570203,0.004596605,0.840473672,475.4542347,6.530474365
2281,SCT-01,200.07221,5.658615124,5.215662465,-17.09,-64.77,1,248,2001.849,2011.685,9.836,2006.767,SA,0.956046912,1.353893944,15126.5,0.111542569,27,248,25.17083327,11.57499949,68.89880963,203.3074052,32.79999924,16,16.79999924,26.98333359,23.36666648,26.98333359,22.29999987,3183,492,107,52.11379112,1357,362,1357,366,19.38333352,30.95833302,21.20000076,11.46,68.18,-0.003446368,-0.003736324,0,0,0,2.683333337,3.099999905,11.91666667,41.16666667,29.08333333,51.58333333,17.65,20,-1.024149586,-0.315359039,-0.037588593,0.014971798,-0.0132112,-0.006194584,0.0054549,1.301874775,233.1236696,6.599612213
2457,POQ-01,210.3748374,6.721036385,6.550313907,-12.9,-71.37,1.035,745,2003.0765,2010.953,7.8765,2007.01475,SA,0.711400652,0.80872335,14907.5,0.088451861,23.76999962,619,22.96166662,10.66666651,80.80808661,79.71062993,29.26999962,16.07000076,13.19999886,23.48666616,21.85333359,23.63666641,21.8033334,3257,464,120,44.5395267,1283,408,935,421,17.62833337,28.29499987,18.37,9.92,70.37,0.003356181,0.003812322,0,0,0,1.283333331,1.5,18.08333333,41.41666667,33.66666667,52.08333333,14.81,38,-1.025633818,-0.316511406,-0.038045575,0.015412244,-0.014517316,-0.008949004,0.009370719,2.204885263,240.604887,7.830984518
2947,IPM-28,290.0447283,4.277571102,3.520502866,-3.67,-60.3,0.475,44,2010.4655,2015.5195,5.054,2012.9925,SA,0.601898525,0.749706923,14362.5,0.141403374,27.51,46,26.78500002,8.866666635,86.08413252,42.77319579,32.21000076,21.90999962,10.30000114,26.34333365,26.96000013,27.39333352,26.34333365,2210,287,61,47.08241229,841,226,374,841,22.3516667,31.21833333,22.90999962,10.74,76.91,0.018867244,0.018396991,-74,4,3,1.108333359,1.200000048,8.916666667,32.33333333,33.33333333,41.16666667,15.34,1,-1.0336253,-0.322760781,-0.040427602,0.017697264,-0.018879504,-0.002738946,-0.001565392,-0.462152206,374.2837378,5.711529645
2948,IPM-43,204.9281824,4.258914737,2.213431817,-4.38,-60.94,0.475,48,2011.552,2015.8095,4.2575,2013.68075,SA,0.601648366,0.735779906,14130.58333,0.139994528,27.39499962,47,26.88666689,9.25,90.68626773,35.21579791,32.19500076,21.995,10.20000076,26.62833321,27.04499987,27.37833384,26.52833346,2422,300,91,40.13755644,859,291,459,855,22.26166689,31.51166689,22.69500076,9.93,76.47,0.016864478,0.016284817,-17,3,2,1.016666671,1.100000024,9.166666667,33.75,32.58333333,40.16666667,14.75,2,-1.033762273,-0.322867692,-0.040471526,0.017741788,-0.019035835,-0.003104367,-0.001036273,-0.294691886,233.5981271,5.196445109
2950,IPM-46,202.7593477,4.387508148,1.576789181,-4.4,-60.92,0.475,46,2011.5465,2015.804,4.2575,2013.67525,SA,0.603415027,0.735779906,14133.75,0.142160523,27.39999962,46,26.90000017,9.249999841,90.68626617,34.96752806,32.20000076,22,10.20000076,26.63333321,27.04999987,27.38333384,26.53333346,2415,300,89,40.74953529,863,287,457,857,22.27500025,31.5250001,22.70000076,10.5,75.35,0.016864478,0.016284817,-21,3,2,1.016666671,1.100000024,9.75,34.33333333,32.41666667,40.16666667,12.19,1,-1.033757869,-0.322864277,-0.040470178,0.0177405,-0.019032096,-0.003096369,-0.001047633,-0.297073538,231.4559274,5.161556308
2951,IPM-62,238.1822469,4.583340986,2.290206567,-4.99,-61.56,0.475,57,2011.4565,2015.552,4.0955,2013.50425,SA,0.594929961,0.704687578,14177,0.140096387,27.40999962,59,26.92249998,9.374999841,91.01940582,31.55982314,32.21000076,21.90999962,10.30000114,26.74333327,27.05999987,27.34333333,26.61000006,2441,311,79,43.08290022,890,276,481,885,22.23500006,31.6099999,22.71000076,10.08,72.99,0.017066498,0.016239728,-35,3,2,0.966666659,1.100000024,8.416666667,40.08333333,27.25,39.16666667,23.73,1,-1.033807925,-0.322903203,-0.04048758,0.01775904,-0.019125637,-0.003448342,-0.000522466,-0.139947264,302.1766545,5.795862885
2954,IPM-86,263.2692213,5.715234122,5.489199344,-5.63,-62.19,0.475,69,2010.752,2015.615,4.863,2013.1835,SA,0.571976931,0.703703474,13913.16667,0.142860651,27.20000076,69,26.76249989,9.641666253,91.82540957,29.55155864,32.09999847,21.60000038,10.49999809,26.48333327,26.73333327,27.14999962,26.48333327,2189,288,57,46.36877975,818,216,449,818,21.94166676,31.58333302,22.39999962,10.92,74.76,0.012457912,0.011608638,-84,5,3,0.916666657,1,9.166666667,29.25,26.75,38.83333333,17.81,4,-1.033770175,-0.322873527,-0.040478471,0.017751938,-0.01916172,-0.003807709,3.04E-05,0.02101655,332.4471132,7.478305405
2956,IPM-87,193.4278442,5.468077271,1.835677556,-5.63,-62.19,0.475,65,2010.7495,2015.6095,4.86,2013.1795,SA,0.572810264,0.703703474,13929.33333,0.144037413,27.21000076,67,26.76833329,9.64999946,91.90477345,29.9114666,32.10999847,21.61000038,10.49999809,26.47666686,26.74333327,27.15999962,26.47666686,2184,287,57,46.59775425,818,213,449,818,21.94333356,31.59333302,22.40999962,10.92,75.03,0.012457912,0.011608638,-87,5,3,0.916666657,1,9.166666667,28.75,26.5,38.83333333,16.7,3,-1.033768969,-0.322872593,-0.040478097,0.017751577,-0.019160534,-0.00380442,2.56E-05,0.019924833,232.4962291,6.7689398
2957,IPM-88,258.3037039,5.366797017,1.328562599,-5.64,-62.18,0.475,70,2010.7435,2015.604,4.8605,2013.17375,SA,0.573623358,0.703703474,13939.66667,0.145091955,27.18500076,67,26.72249995,9.674999396,91.27359235,30.46046068,32.08499847,21.485,10.59999847,26.4183334,26.70166686,27.11833289,26.4183334,2186,288,58,46.44162249,819,215,449,819,21.88500025,31.55999965,22.28499924,10.68,74.9,0.012457912,0.011608638,-85,5,3,0.916666657,1,8.75,31,26.08333333,39.16666667,16.68,3,-1.033767743,-0.322871644,-0.040477716,0.017751211,-0.019159343,-0.003801183,2.09E-05,0.01885569,325.5695758,6.79552712
2959,IPM-98,217.5062181,4.102301321,1.37108112,-5.95,-62.51,0.475,69,2011.8275,2015.6945,3.867,2013.761,SA,0.559552582,0.70282644,13911.91667,0.141020924,27,69,26.57499989,9.766666571,93.01587211,30.03784754,31.79999924,21.29999924,10.5,26.31666629,26.53333346,26.94999981,26.31666629,2137,288,51,48.11931354,811,193,337,811,21.6916666,31.45833317,22.10000038,12.59,73.8,0.013442761,0.012829536,-107,5,3,0.899999986,1,9.166666667,35.25,25.5,39.91666667,20.73,4,-1.033718598,-0.322833134,-0.040464012,0.017738772,-0.01915763,-0.003986945,0.000312305,0.101116046,256.0755747,4.937256545
2960,IPM-99,255.8007649,6.003117629,0.939558053,-5.94,-62.52,0.475,70,2011.8395,2015.6875,3.848,2013.7635,SA,0.559552582,0.70282644,13932.75,0.142395833,27,70,26.57916657,9.758333206,92.93650673,29.73047206,31.79999924,21.29999924,10.5,26.33333302,26.53333346,26.94999981,26.31666692,2135,288,50,48.1830028,810,192,336,299,21.69999997,31.45833317,22.10000038,12.8,73.62,0.013442761,0.012829536,-108,5,3,0.908333321,1,9.166666667,34,25.5,39.83333333,25.12,6,-1.033720171,-0.322834355,-0.040464489,0.017739227,-0.019158851,-0.003989015,0.000315168,0.101656203,311.0249727,7.501943545
3000,DUK-10,232.734878,3.25442749,2.364797072,-2.93,-59.97,0.4,85,2000.934,2007.104,6.17,2004.019,SA,0.584754925,0.766979831,14572.25,0.139750115,27.33999924,93,26.49416657,8.875,84.52380952,49.10370737,32.04,21.54,10.5,26.05666673,26.72333308,27.18999994,26.02333359,2306,305,67,46.97042524,886,247,387,860,22.05666657,30.93166657,22.64000038,9.05,78.94,0.019731241,0.01981646,-53,4,3,1.166666687,1.299999952,8.333333333,44,36.16666667,41.08333333,13.2,14,-1.033477057,-0.322644799,-0.040380884,0.017650218,-0.018735277,-0.002519217,-0.001870761,-0.575058021,282.0067438,4.062885747
3001,DUK-11,376.4376757,4.905022634,5.906360093,-2.93,-59.96,0.4,108,2002.4355,2008.4465,6.011,2005.441,SA,0.577765138,0.755779887,14570.75,0.139973323,27.21000076,110,26.40166665,8.80000035,83.80952714,49.25967184,31.90999962,21.40999962,10.5,25.96000013,26.62666679,27.09333333,25.92666667,2310,306,68,46.83441877,888,249,388,861,22.00166648,30.80166683,22.61000038,8.68,79.1,0.019731241,0.01981646,-51,4,3,1.166666687,1.299999952,7.916666667,45,34.58333333,41.08333333,12.95,16,-1.033474424,-0.322642748,-0.040380066,0.017649415,-0.018732884,-0.002514943,-0.001876766,-0.576756308,513.904759,6.510505057
3002,DUK-12,456.0864382,4.26572153,36.30047997,-2.92,-59.95,0.4,109,2001.081,2007.111,6.03,2004.096,SA,0.581992053,0.776979821,14588.25,0.13958101,27.36499924,122,26.4733333,8.816666921,83.96825639,49.67318254,31.96499962,21.46499962,10.5,26.03166686,26.69833321,27.18166679,25.9983334,2308,304,69,46.68076855,886,249,389,859,22.06499984,30.88166676,22.66500038,8.74,78.59,0.019731241,0.01981646,-51,4,3,1.166666687,1.299999952,8.083333333,45,34.83333333,41.08333333,14.68,11,-1.03347174,-0.322640656,-0.040379232,0.017648596,-0.018730445,-0.0025106,-0.001882865,-0.578482647,616.8085362,5.653703661
3003,DUK-13,317.3967429,4.904205099,7.704986309,-2.92,-59.94,0.4,104,2002.426,2008.4415,6.0155,2005.43375,SA,0.578545294,0.765779877,14588.16667,0.140062778,27.30000076,124,26.41666668,8.81666708,84.77564811,49.00523278,31.89999924,21.49999962,10.39999962,25.96666679,26.64999987,27.11666641,25.95000038,2313,304,69,46.59326723,887,250,389,860,22.00833314,30.82500022,22.6,8.99,78.61,0.019731241,0.01981646,-50,4,3,1.166666687,1.299999952,7,45,35.08333333,41.16666667,13.61,12,-1.033469088,-0.32263859,-0.040378408,0.017647787,-0.018728039,-0.002506325,-0.001888867,-0.580182281,406.3008565,6.534705095
3004,DUK-14,430.2064635,3.579078529,4.620770183,-2.92,-59.93,0.4,89,2001.2465,2007.2805,6.034,2004.2635,SA,0.585503323,0.766979831,14611.91667,0.139651446,27.36499924,102,26.48166667,8.816666921,84.77564658,49.00526167,31.96499962,21.565,10.39999962,26.03166686,26.71499994,27.18166679,26.01500013,2307,304,68,46.53369147,884,250,388,859,22.07333321,30.89000013,22.66500038,9.24,78.79,0.019731241,0.01981646,-50,4,3,1.166666687,1.299999952,8.166666667,43.58333333,36.08333333,41.58333333,12.65,12,-1.033466418,-0.32263651,-0.040377579,0.017646973,-0.018725617,-0.002502043,-0.001894875,-0.581887782,556.9705756,4.156348475
3005,DUK-15,260.1708512,3.882058154,2.405181376,-2.92,-59.92,0.4,70,2001.915,2008.049,6.134,2004.982,SA,0.583699345,0.776979821,14624.75,0.141568137,27.43999924,98,26.56083335,8.825000286,84.85577509,48.77864768,32.03999962,21.64,10.39999962,26.10666686,26.78999994,27.25666679,26.09000013,2310,305,69,46.48839239,886,252,388,860,22.14833321,30.97333349,22.74000038,9.23,78.94,0.019731241,0.01981646,-48,4,3,1.166666687,1.299999952,10.58333333,41.33333333,38.83333333,41.16666667,19.46,14,-1.033462396,-0.322633376,-0.04037633,0.017645746,-0.018721973,-0.002495609,-0.001903903,-0.584447667,322.8795329,4.903571656
3008,DUK-31,276.3246068,3.398017797,1.945538548,-2.94,-59.96,0.4,81,2001.173,2007.2015,6.0285,2004.18725,SA,0.582243541,0.75697984,14582.66667,0.140397503,27.30499924,82,26.50499992,8.816666444,83.96825185,49.49747346,32.005,21.505,10.5,26.05499987,26.73833327,27.20499981,26.02166673,2303,304,66,47.10997842,887,244,384,860,22.0966667,30.91333314,22.70500076,10.19,78.68,0.019731241,0.01981646,-56,4,3,1.166666687,1.299999952,7.583333333,45.5,35.66666667,40.83333333,14.81,10,-1.033477169,-0.322644901,-0.040380929,0.017650289,-0.018735404,-0.002517296,-0.001873727,-0.575141841,345.0736958,4.44883454
3012,DUK-35,330.3462393,6.15698669,4.648996759,-2.94,-59.93,0.4,88,2001.259,2014.818,13.559,2008.0385,SA,0.58203268,0.766979831,14616.5,0.140323484,27.42999924,114,26.53000002,8.783333619,84.45513405,49.49747696,32.02999962,21.63,10.39999962,26.08000013,26.76333352,27.23000006,26.04666667,2311,304,68,46.64395827,886,250,386,859,22.13833321,30.92166683,22.73000038,10.12,78.85,0.019731241,0.01981646,-50,4,3,1.166666687,1.299999952,8.583333333,42.33333333,37.83333333,41.83333333,18.34,18,-1.033466486,-0.322636578,-0.040377611,0.017647031,-0.018725707,-0.002500098,-0.001897869,-0.581987991,427.6301117,8.3622274
3013,DUK-36,270.1188601,4.523164854,1.905000463,-2.94,-59.92,0.4,74,2002.6985,2008.7225,6.024,2005.7105,SA,0.577753828,0.755779887,14628.5,0.141293884,27.41000076,116,26.60166665,8.766666889,84.29487703,48.60945053,32.10999962,21.71,10.39999962,26.16000013,26.81000006,27.29333333,26.12666667,2311,305,69,46.66839596,886,250,386,857,22.21833321,30.9850001,22.81000038,10.16,78.8,0.019731241,0.01981646,-50,4,3,1.166666687,1.299999952,8.833333333,42.66666667,36.83333333,41.16666667,19.76,13,-1.033463804,-0.322634488,-0.040376778,0.017646213,-0.018723278,-0.002495817,-0.001903874,-0.583693488,332.7550318,5.810800642
3018,DUK-43,310.3885183,4.562370308,5.946115166,-2.95,-59.94,0.4,100,2002.644,2014.5685,11.9245,2008.60625,SA,0.585503323,0.766979831,14632.08333,0.140104219,27.38999924,118,26.50666667,8.78333346,84.45513253,50.19659309,31.98999962,21.59,10.39999962,26.05666686,26.73999994,27.22333352,26.0233334,2302,305,67,47.00119056,886,246,384,859,22.11499994,30.8983334,22.79000076,10.2,78.52,0.019731241,0.01981646,-54,4,3,1.166666687,1.299999952,7.583333333,44.33333333,36.83333333,41.16666667,14.55,16,-1.033472533,-0.322641297,-0.040379494,0.017648894,-0.018731209,-0.002508788,-0.001885803,-0.578189468,413.4773324,6.070019716
3019,DUK-44,213.2639614,3.890253444,1.649035279,-2.95,-59.93,0.4,105,2002.634,2014.566,11.932,2008.6,SA,0.58375463,0.766979831,14659.41667,0.139161703,27.39999924,125,26.50833338,8.766666889,84.29487703,49.9014217,31.99999962,21.6,10.39999962,26.06666686,26.73333352,27.21666679,26.0333334,2296,305,68,47.16221378,885,246,384,856,22.12499994,30.89166683,22.80000076,9.47,79.04,0.019731241,0.01981646,-54,4,3,1.166666687,1.299999952,7.25,39.83333333,41.08333333,41.41666667,14.81,15,-1.033469867,-0.32263922,-0.040378666,0.017648081,-0.01872879,-0.002504507,-0.001891812,-0.579894968,265.8882739,5.015624108
3020,DUK-45,352.6485576,5.117214522,4.509876576,-2.95,-59.93,0.4,98,2002.6245,2014.6025,11.978,2008.6135,SA,0.576872955,0.755779887,14642.16667,0.139296419,27.31500076,121,26.46499998,8.733333747,83.97436603,49.63502533,31.91499924,21.51499962,10.39999962,26.01499994,26.69833333,27.16499987,25.98166648,2299,304,68,47.04377661,885,245,384,858,22.09833311,30.83166686,22.71500038,9.42,78.86,0.019731241,0.01981646,-55,4,3,1.166666687,1.299999952,8.583333333,41.08333333,39.75,41.08333333,16.33,16,-1.03346717,-0.322637119,-0.040377828,0.017647258,-0.018726345,-0.002500187,-0.001897874,-0.581615474,464.8724852,6.952711193
3023,DUK-46,341.0150762,5.978806444,0.80802528,-2.95,-59.92,0.4,92,2002.6165,2008.6215,6.005,2005.619,SA,0.577753828,0.755779887,14645.58333,0.141253599,27.25000076,102,26.44166665,8.766666889,84.29487703,48.60945053,31.94999962,21.55,10.39999962,26.00000013,26.65000006,27.13333333,25.96666667,2309,305,68,46.4953357,885,250,386,856,22.05833321,30.8250001,22.65000038,9.74,79.02,0.019731241,0.01981646,-50,4,3,1.166666687,1.299999952,8.25,40.83333333,39.5,41.66666667,13.52,16,-1.033464488,-0.322635029,-0.040376995,0.01764644,-0.018723915,-0.002495905,-0.00190388,-0.58332097,448.6372878,8.402981251
3027,DUK-53,327.9424881,4.571807293,7.158962857,-2.96,-59.94,0.4,73,2002.534,2014.752,12.218,2008.643,SA,0.585503323,0.766979831,14603.5,0.141409766,27.41499924,96,26.52749998,8.775000095,84.37500401,49.64076261,32.01499962,21.615,10.39999962,26.08166686,26.76499994,27.23166679,26.0483334,2302,304,67,47.1393492,886,244,383,861,22.13999994,30.91500003,22.81500076,10.61,78.06,0.019731241,0.01981646,-56,4,3,1.166666687,1.299999952,6.916666667,44.75,35.66666667,41.83333333,13.08,19,-1.033473241,-0.322641856,-0.040379719,0.017649129,-0.018731871,-0.002508923,-0.001885743,-0.57779608,436.7583215,6.083494906
3028,DUK-52,322.4092344,4.802714635,1.480748221,-2.96,-59.95,0.4,93,2002.538,2008.5475,6.0095,2005.54275,SA,0.583915899,0.766979831,14575.25,0.141770475,27.29499924,92,26.495,8.783333143,84.45512947,49.49748397,31.995,21.59500038,10.39999962,26.04499987,26.72833327,27.19500013,26.01166673,2303,305,66,47.36800696,888,244,382,863,22.10333343,30.88666657,22.69500076,10.48,78.26,0.019731241,0.01981646,-56,4,3,1.166666687,1.299999952,6.583333333,44.33333333,36.75,41.16666667,14.1,13,-1.033475729,-0.322643793,-0.040380491,0.017649885,-0.018734127,-0.002513085,-0.00187988,-0.576190299,418.9125001,6.373615729
3029,DUK-54,300.1389299,4.885799703,2.76759704,-2.96,-59.93,0.4,103,2002.577,2014.7465,12.1695,2008.66175,SA,0.577768064,0.755779887,14617.25,0.140652732,27.28500076,120,26.47249997,8.758333524,84.21474851,48.48265687,31.98499962,21.585,10.39999962,26.03500013,26.68500006,27.16833333,26.00166667,2300,304,67,47.12429295,886,245,384,861,22.09333321,30.85166673,22.68500038,10.85,78.16,0.019731241,0.01981646,-55,4,3,1.166666687,1.299999952,7.583333333,41,38.16666667,41.08333333,15.94,17,-1.033470552,-0.322639761,-0.040378884,0.017648309,-0.018729431,-0.002504602,-0.001891807,-0.579516586,389.8305711,6.772797357
3030,DUK-55,357.9157815,5.736568843,2.746205185,-2.96,-59.92,0.4,94,2002.566,2008.5575,5.9915,2005.56175,SA,0.585503323,0.766979831,14627.75,0.140802249,27.34499924,103,26.45749998,8.791666826,84.53526104,50.5930849,31.94499962,21.545,10.39999962,25.99500013,26.69499994,27.17833352,25.96166667,2302,303,67,46.82087042,883,247,384,858,22.06166657,30.8533334,22.74500076,10.82,78.22,0.019731241,0.01981646,-53,4,3,1.166666687,1.299999952,8.333333333,40.33333333,39.08333333,41.33333333,15.14,16,-1.033467879,-0.322637678,-0.040378053,0.017647493,-0.018727007,-0.002500321,-0.001897815,-0.581222084,461.8606074,7.822343427
3031,DUK-56,256.5182023,3.680240729,1.809098425,-2.96,-59.91,0.4,60,2002.944,2014.7425,11.7985,2008.84325,SA,0.581421575,0.766979831,14631.41667,0.140772415,27.42499924,85,26.60416675,8.775000095,83.57142948,48.2163082,32.125,21.625,10.5,26.17499987,26.8083334,27.29166698,26.14166673,2300,303,68,46.72870304,882,248,384,857,22.2166667,30.99166679,22.82500076,11.21,78.28,0.019731241,0.01981646,-52,4,3,1.166666687,1.299999952,8,40.33333333,38.08333333,42.08333333,16.53,15,-1.033465173,-0.32263557,-0.040377213,0.017646668,-0.018724556,-0.002496001,-0.001903875,-0.582942588,318.1359914,4.820838076
3032,DUK-57,311.6732867,4.527740734,1.949155215,-2.95,-59.91,0.4,90,2002.9535,2008.9465,5.993,2005.95,SA,0.584669991,0.766979831,14632.58333,0.13984179,27.30999924,92,26.44750008,8.791666826,84.53526104,49.82356052,31.90999962,21.51,10.39999962,25.97666686,26.67666667,27.14333352,25.96000013,2303,302,68,46.63836868,882,250,386,857,22.05166667,30.84333349,22.71000076,10.59,78.84,0.019731241,0.01981646,-50,4,3,1.166666687,1.299999952,7.583333333,42.08333333,36.75,41.16666667,22.43,13,-1.033462483,-0.322633474,-0.040376378,0.017645848,-0.01872212,-0.00249172,-0.001909879,-0.584648085,398.683695,6.072776712
3035,DUK-22,335.9622907,3.360635066,5.991550289,-2.94,-59.96,0.4,98,2001.0975,2014.885,13.7875,2007.99125,SA,0.581992053,0.776979821,14584.08333,0.139961982,27.29999924,98,26.4083333,8.800000191,84.61538955,49.81025441,31.89999962,21.5,10.39999962,25.95000013,26.64999994,27.11666679,25.91666667,2305,306,67,47.01851652,887,247,386,858,22.00833321,30.8083334,22.60000038,9.52,79.2,0.019731241,0.01981646,-53,4,3,1.166666687,1.299999952,7.5,46,35.08333333,40.83333333,13.57,14,-1.033475123,-0.3226433,-0.040380288,0.017649647,-0.018733531,-0.002515012,-0.001876804,-0.576386687,436.4205424,4.331304447
3036,DUK-23,263.93063,4.813324129,3.025098585,-2.93,-59.95,0.4,75,2002.445,2014.8795,12.4345,2008.66225,SA,0.582254908,0.766979831,14609.41667,0.1393667,27.34999924,85,26.52500006,8.76666673,83.4920641,48.45337084,32.05,21.55,10.5,26.09999987,26.7333334,27.21666698,26.06666673,2305,305,68,46.89284266,887,247,385,859,22.1416667,30.90833343,22.75000076,9.97,78.79,0.019731241,0.01981646,-53,4,3,1.166666687,1.299999952,10,43.33333333,36.08333333,41.16666667,15.29,12,-1.033472436,-0.322641206,-0.040379453,0.017648827,-0.01873109,-0.002510684,-0.001882879,-0.578113062,322.2627785,5.994138075
3037,DUK-24,322.1367665,7.185759661,1.462400801,-2.93,-59.94,0.4,81,2001.236,2007.2755,6.0395,2004.25575,SA,0.582243541,0.75697984,14617.66667,0.139124254,27.27999924,77,26.47583332,8.791666508,83.73015722,49.79314327,31.98,21.48,10.5,26.02999987,26.69666654,27.18000013,25.99666673,2306,304,69,46.49862988,885,251,386,858,22.08000006,30.87166657,22.68000076,9.33,78.51,0.019731241,0.01981646,-49,4,3,1.166666687,1.299999952,10.16666667,42,37.83333333,41.16666667,14.27,14,-1.033469808,-0.322639159,-0.040378637,0.017648025,-0.018728704,-0.002506448,-0.001888826,-0.579797689,416.0947388,9.462851336
